SPEEDREL,STATE,FATALS,MDRDSTRD,DAY_WEEK,ST_CASE
0,13,1,3,1,130009
0,13,2,3,1,130010
9,13,1,99,2,130011
0,13,1,0,2,130012
3,13,1,0,2,130013
0,13,1,0,3,130014
0,13,1,0,3,130015
0,13,1,0,3,130016
4,13,1,99,3,130017
0,13,2,0,4,130018
3,13,1,0,5,130019
0,13,1,99,5,130020
0,13,1,99,6,130021
0,13,1,0,6,130022
0,13,1,0,6,130023
0,13,1,10,6,130024
4,13,1,0,7,130025
3,13,1,0,7,130026
0,13,1,0,7,130027
0,13,1,99,7,130028
0,13,1,0,1,130029
4,13,1,0,1,130030
0,13,1,0,1,130031
0,13,1,92,2,130032
0,13,1,4,2,130033
4,13,1,0,2,130034
0,13,1,99,2,130035
4,13,1,0,2,130036
0,13,1,0,3,130037
0,13,1,96,3,130038
0,13,1,0,3,130039
0,13,1,0,3,130040
0,13,1,0,4,130041
0,13,1,0,4,130042
0,13,1,0,5,130043
0,13,1,0,5,130044
0,13,1,0,5,130045
9,13,1,99,6,130046
0,13,1,0,7,130047
3,13,1,0,7,130048
0,13,1,99,7,130049
0,13,1,0,7,130050
0,13,1,0,1,130051
0,13,1,0,1,130052
0,13,1,0,1,130053
0,13,1,0,1,130054
0,13,1,98,2,130055
0,13,1,0,3,130056
0,13,1,0,3,130057
0,13,1,0,3,130058
0,13,1,0,3,130059
0,13,1,0,4,130060
0,13,2,0,4,130061
0,13,1,0,4,130062
0,13,1,0,5,130063
9,13,1,99,5,130064
4,13,1,0,6,130065
3,13,1,0,6,130066
0,13,1,0,6,130067
0,13,1,0,6,130068
4,13,1,0,6,130069
0,13,1,0,7,130070
0,13,1,0,7,130071
0,13,1,0,7,130072
4,13,1,0,7,130073
0,13,1,0,7,130074
0,13,1,0,7,130075
4,13,1,0,7,130076
9,13,1,99,7,130077
3,13,1,0,1,130078
0,13,1,0,1,130079
0,13,2,0,1,130080
0,13,1,0,2,130081
0,13,1,0,2,130082
0,13,1,0,3,130083
0,13,1,0,3,130084
0,13,1,0,3,130085
0,13,1,0,3,130086
0,13,1,99,3,130087
0,13,1,96,7,130088
0,13,1,0,3,130089
0,13,1,99,4,130090
0,13,1,0,5,130091
0,13,1,99,7,130092
0,13,1,0,7,130093
0,13,1,0,7,130094
0,13,1,0,7,130095
0,13,1,0,1,130096
0,13,1,0,1,130097
0,13,1,0,1,130098
3,13,1,0,1,130099
0,13,1,0,1,130100
0,13,1,0,1,130101
0,13,1,99,1,130102
0,13,1,0,2,130103
3,13,2,0,2,130105
0,13,1,0,3,130106
0,13,1,99,3,130107
0,13,1,99,3,130108
0,13,1,0,4,130110
0,13,1,0,5,130111
0,13,1,99,6,130112
0,13,1,0,6,130113
0,13,1,0,6,130114
0,13,1,0,6,130115
0,13,1,0,6,130116
0,13,2,1,6,130117
3,13,1,0,7,130118
0,13,1,0,7,130119
0,13,1,0,7,130120
0,13,1,0,7,130121
0,13,2,0,7,130122
0,13,1,0,1,130123
4,13,1,0,1,130124
4,13,1,96,1,130125
0,13,1,99,1,130126
0,13,2,0,1,130127
4,13,1,99,2,130128
4,13,1,0,2,130129
4,13,1,0,2,130130
0,13,1,15,3,130131
0,13,1,0,2,130132
0,13,1,0,2,130133
0,13,1,99,3,130134
3,13,1,0,4,130135
0,13,1,0,4,130136
0,13,1,96,4,130137
4,13,1,99,5,130138
0,13,1,12,5,130139
4,13,1,99,5,130140
4,13,1,92,6,130141
0,13,1,0,6,130142
0,13,1,0,6,130143
0,13,1,0,6,130144
0,13,1,0,6,130145
0,13,1,0,7,130146
0,13,1,0,7,130147
0,13,1,0,1,130148
0,13,1,0,1,130149
0,13,1,0,1,130150
0,13,1,0,2,130151
0,13,1,0,2,130152
0,13,1,0,2,130153
4,13,1,99,2,130154
0,13,1,99,2,130155
0,13,1,198,3,130156
0,13,2,99,3,130157
0,13,1,0,4,130158
4,13,1,99,6,130159
0,13,1,99,6,130160
0,13,1,99,7,130161
0,13,1,98,7,130162
0,13,1,0,7,130163
0,13,1,0,1,130164
0,13,1,0,1,130165
0,13,1,0,1,130166
3,13,1,0,1,130167
0,13,1,0,1,130168
0,13,1,0,1,130169
0,13,2,0,1,130170
4,13,1,99,1,130171
0,13,1,0,1,130172
0,13,1,99,1,130173
0,13,1,0,2,130174
0,13,1,0,3,130175
0,13,1,0,3,130176
0,13,2,0,4,130177
0,13,1,0,4,130178
0,13,1,0,5,130179
0,13,1,0,5,130180
4,13,1,0,5,130181
0,13,2,0,6,130182
0,13,1,0,6,130183
0,13,1,0,6,130184
0,13,1,0,7,130185
0,13,1,0,7,130186
0,13,1,0,7,130187
0,13,1,0,7,130188
0,13,1,99,7,130189
3,13,1,0,4,130190
0,13,1,0,1,130191
0,13,1,0,1,130192
0,13,1,0,1,130193
0,13,>2,3,1,130194
0,13,1,0,1,130195
0,13,1,0,2,130196
0,13,1,0,2,130197
0,13,1,0,2,130198
0,13,1,0,2,130199
0,13,1,12,2,130200
4,13,1,0,3,130201
0,13,1,99,3,130202
0,13,1,0,4,130203
0,13,1,0,4,130204
3,13,1,6,4,130205
0,13,1,99,4,130206
9,13,1,99,5,130207
0,13,2,99,5,130208
0,13,1,0,6,130209
4,13,2,99,6,130210
0,13,1,99,6,130211
0,13,1,0,6,130212
0,13,1,0,7,130213
0,13,1,0,7,130214
4,13,1,0,7,130215
0,13,1,0,7,130216
0,13,1,0,7,130217
0,13,1,0,1,130218
0,13,1,0,1,130219
0,13,1,99,1,130220
4,13,1,0,1,130221
0,13,1,0,1,130222
0,13,1,93,2,130223
0,13,1,0,2,130224
0,13,1,93,2,130225
0,13,1,0,2,130226
0,13,1,0,3,130227
0,13,1,0,3,130228
5,13,1,0,3,130229
0,13,1,99,3,130230
4,13,1,99,4,130231
0,13,1,99,4,130232
0,13,1,0,4,130233
0,13,1,0,5,130234
0,13,1,0,5,130235
0,13,1,0,5,130236
0,13,1,0,6,130237
0,13,1,0,6,130238
0,13,1,0,7,130239
4,13,1,0,7,130240
0,13,1,99,7,130241
0,13,2,0,7,130242
3,13,1,0,1,130243
0,13,1,0,1,130244
4,13,1,12,1,130245
0,13,1,0,1,130246
0,13,2,0,1,130247
0,13,1,0,2,130248
0,13,2,0,2,130249
5,13,1,0,2,130250
0,13,1,0,2,130251
0,13,1,99,3,130252
0,13,1,0,3,130253
0,13,1,0,3,130254
0,13,1,0,3,130255
0,13,1,0,3,130256
0,13,1,0,4,130257
0,13,1,0,4,130258
0,13,1,0,4,130259
0,13,1,17,4,130260
4,13,1,0,4,130261
3,13,1,0,4,130262
0,13,1,0,5,130263
0,13,1,0,5,130264
0,13,1,0,5,130265
0,13,1,0,6,130266
0,13,1,0,6,130267
4,13,1,99,7,130268
0,13,1,0,7,130269
0,13,1,0,7,130270
4,13,1,0,1,130271
0,13,1,0,1,130272
0,13,1,0,1,130273
4,13,1,0,1,130274
0,13,1,0,1,130275
3,13,1,0,2,130276
3,13,1,0,2,130277
0,13,1,0,2,130278
0,13,2,0,2,130279
0,13,1,0,3,130280
0,13,1,99,4,130281
0,13,1,0,5,130282
0,13,1,0,5,130283
0,13,1,0,6,130284
0,13,1,99,6,130285
0,13,1,0,1,130286
4,13,1,0,1,130287
0,13,1,0,2,130288
4,13,1,0,2,130289
0,13,1,0,2,130290
0,13,1,0,3,130291
3,13,1,0,3,130292
0,13,1,0,3,130293
4,13,1,99,3,130294
0,13,1,0,3,130295
0,13,1,0,5,130296
0,13,1,0,5,130297
0,13,1,0,6,130298
0,13,1,0,5,130299
0,13,1,0,6,130300
0,13,1,0,2,130301
0,13,1,93,4,130302
0,13,1,0,2,130303
0,13,1,0,4,130304
0,13,1,0,4,130305
0,13,1,0,4,130306
0,13,1,92,4,130307
3,13,1,0,4,130308
0,13,1,0,4,130309
0,13,1,25,4,130310
0,13,1,0,4,130311
0,13,1,99,4,130312
0,13,1,0,5,130313
0,13,1,0,5,130314
0,13,2,0,5,130315
0,13,1,0,5,130316
0,13,1,0,6,130317
0,13,2,99,6,130318
0,13,1,99,6,130319
0,13,1,99,6,130320
0,13,1,99,7,130321
9,13,1,99,7,130322
0,13,1,99,7,130323
0,13,1,0,7,130324
0,13,1,99,1,130325
4,13,1,0,1,130326
0,13,1,0,2,130327
0,13,>2,0,2,130328
0,13,1,0,3,130329
0,13,1,99,3,130330
0,13,1,0,3,130331
0,13,1,0,3,130332
0,13,1,0,4,130333
0,13,2,0,4,130334
0,13,1,0,4,130335
0,13,1,99,4,130336
0,13,2,99,4,130337
0,13,1,0,5,130338
0,13,1,0,5,130339
0,13,1,0,5,130340
0,13,1,0,5,130341
0,13,1,0,6,130342
0,13,1,99,6,130343
0,13,1,99,7,130344
0,13,1,0,7,130345
0,13,1,0,7,130346
0,13,1,99,7,130347
4,13,1,0,1,130348
6,13,>2,0,1,130349
0,13,1,0,1,130350
4,13,1,0,1,130351
0,13,1,0,1,130352
0,13,1,99,1,130353
0,13,1,0,1,130354
0,13,1,0,2,130355
4,13,1,0,2,130356
0,13,1,0,4,130357
4,13,1,0,2,130358
0,13,1,0,4,130359
0,13,2,0,3,130360
0,13,1,0,4,130361
0,13,1,0,3,130362
0,13,1,0,3,130363
0,13,1,98,4,130364
0,13,1,0,2,130365
0,13,1,0,4,130366
0,13,1,0,4,130367
0,13,1,0,4,130368
0,13,1,0,4,130369
0,13,1,99,4,130370
0,13,1,0,4,130371
0,13,1,0,5,130372
0,13,1,0,5,130373
4,13,2,0,6,130374
0,13,1,0,6,130375
4,13,1,0,7,130376
0,13,1,0,7,130377
9,13,1,0,1,130378
0,13,1,0,1,130379
0,13,1,0,1,130380
0,13,1,99,2,130381
0,13,1,0,2,130382
0,13,1,0,2,130383
0,13,1,0,3,130384
0,13,>2,0,4,130385
0,13,1,0,4,130386
0,13,1,0,4,130387
0,13,1,0,4,130388
0,13,1,0,5,130389
3,13,1,0,5,130390
0,13,1,0,5,130391
4,13,1,0,6,130392
4,13,1,0,6,130393
4,13,1,0,7,130394
0,13,1,0,7,130395
0,13,1,0,7,130396
3,13,1,0,7,130397
3,13,2,99,7,130398
0,13,1,7,7,130399
0,13,1,0,1,130400
8,13,1,115,1,130401
0,13,1,0,1,130402
0,13,1,0,1,130403
3,13,1,0,1,130404
0,13,1,0,1,130405
0,13,1,99,1,130406
0,13,1,99,1,130407
9,13,1,99,2,130408
0,13,1,0,2,130409
3,13,1,0,3,130410
0,13,1,0,3,130411
0,13,1,0,3,130412
0,13,1,0,3,130413
0,13,1,0,4,130414
0,13,1,99,4,130415
0,13,1,0,5,130416
0,13,1,0,5,130417
0,13,1,0,3,130418
0,13,1,0,6,130419
4,13,1,0,2,130420
0,13,1,0,5,130421
3,13,1,99,6,130422
0,13,1,99,6,130423
0,13,1,99,6,130424
0,13,1,0,7,130425
0,13,1,0,7,130426
0,13,1,99,7,130427
0,13,1,0,7,130428
0,13,1,0,1,130430
0,13,1,0,1,130431
4,13,1,0,1,130432
4,13,2,0,1,130433
8,13,1,16,1,130434
0,13,1,0,2,130435
0,13,1,0,2,130436
0,13,1,99,2,130437
0,13,1,99,3,130439
0,13,1,0,3,130440
0,13,1,99,4,130441
4,13,1,0,4,130442
4,13,1,0,5,130443
0,13,1,0,5,130444
0,13,1,0,5,130445
0,13,1,0,5,130446
0,13,1,0,5,130447
4,13,1,99,5,130448
0,13,1,99,7,130449
0,13,1,0,7,130450
0,13,1,0,7,130451
0,13,1,0,7,130452
0,13,1,0,1,130453
0,13,1,0,1,130454
4,13,1,0,1,130455
0,13,1,0,1,130456
0,13,1,0,2,130457
4,13,1,0,3,130458
3,13,1,93,3,130459
0,13,1,99,3,130460
0,13,1,0,3,130461
0,13,1,0,4,130462
0,13,1,0,4,130463
0,13,1,0,4,130464
3,13,1,0,5,130465
0,13,1,0,5,130466
0,13,1,0,5,130467
0,13,1,99,6,130468
0,13,1,12,7,130469
0,13,1,0,7,130470
0,13,1,0,4,130471
0,13,1,0,4,130472
0,13,1,0,5,130473
0,13,1,0,4,130474
0,13,1,0,1,130475
0,13,1,0,2,130476
0,13,1,0,2,130477
0,13,1,99,2,130478
0,13,1,99,2,130479
0,13,>2,0,3,130480
0,13,2,0,4,130481
0,13,1,0,5,130482
0,13,1,0,5,130483
0,13,1,0,5,130484
0,13,2,0,5,130485
4,13,1,6,5,130486
0,13,1,93,1,130487
0,13,1,0,6,130488
4,13,1,0,7,130489
0,13,2,99,7,130490
0,13,1,0,1,130491
0,13,1,0,1,130492
0,13,1,0,1,130493
0,13,1,0,1,130494
0,13,1,0,1,130495
4,13,1,0,1,130496
0,13,1,0,2,130497
0,13,1,0,2,130498
4,13,1,0,2,130499
0,13,1,0,2,130500
0,13,1,0,2,130501
4,13,1,98,2,130502
0,13,1,0,3,130503
0,13,1,0,3,130504
0,13,1,0,3,130505
0,13,1,0,3,130506
4,13,1,0,4,130507
0,13,1,0,4,130508
0,13,1,99,5,130509
0,13,1,99,5,130510
0,13,1,0,5,130511
0,13,1,0,5,130512
0,13,1,0,6,130513
0,13,1,0,6,130514
0,13,1,1,6,130515
0,13,1,99,6,130516
0,13,1,0,6,130517
0,13,1,0,7,130518
4,13,1,0,7,130519
4,13,1,0,7,130520
0,13,1,99,1,130521
0,13,1,0,1,130522
0,13,1,0,1,130523
0,13,1,0,6,130524
18,13,1,198,1,130525
0,13,1,0,4,130526
0,13,1,0,2,130527
0,13,1,0,2,130528
0,13,1,99,2,130529
0,13,>2,0,2,130530
0,13,1,0,3,130531
0,13,1,93,4,130532
0,13,1,99,4,130533
0,13,1,0,4,130534
0,13,1,0,4,130535
0,13,1,0,5,130536
0,13,1,0,5,130537
3,13,1,0,5,130538
0,13,1,0,7,130539
0,13,1,0,5,130540
0,13,1,0,5,130541
0,13,1,0,6,130542
0,13,1,17,6,130543
0,13,1,0,6,130544
0,13,1,0,6,130545
0,13,1,99,7,130546
0,13,1,0,7,130547
0,13,1,99,7,130548
3,13,1,0,1,130549
0,13,1,0,1,130550
0,13,1,0,1,130551
0,13,1,0,1,130552
4,13,1,0,1,130553
0,13,1,99,1,130554
0,13,1,0,2,130555
0,13,1,0,2,130556
0,13,1,99,3,130557
0,13,1,0,5,130558
0,13,1,0,5,130559
0,13,1,99,5,130560
0,13,1,0,5,130561
0,13,1,99,5,130562
0,13,2,0,5,130563
0,13,1,99,7,130564
0,13,1,3,7,130565
0,13,1,0,7,130566
0,13,1,99,7,130567
0,13,1,0,1,130568
0,13,1,92,1,130569
8,13,1,16,1,130570
0,13,1,6,1,130571
4,13,1,0,2,130572
0,13,1,0,2,130573
0,13,1,0,2,130574
0,13,1,0,2,130575
0,13,1,12,2,130576
4,13,1,0,3,130577
0,13,1,99,3,130578
0,13,1,0,3,130579
0,13,2,99,4,130580
0,13,1,0,4,130581
4,13,1,99,4,130582
0,13,2,99,4,130583
0,13,1,0,1,130584
0,13,1,0,6,130585
0,13,1,0,6,130586
0,13,1,0,6,130587
3,13,1,0,5,130588
0,13,1,0,5,130589
0,13,1,0,5,130590
0,13,1,99,5,130591
0,13,>2,12,6,130592
0,13,1,0,7,130593
0,13,1,0,7,130594
0,13,1,99,7,130595
0,13,1,99,7,130596
0,13,1,0,7,130597
0,13,1,0,7,130598
0,13,1,99,1,130599
0,13,1,0,1,130600
4,13,1,0,1,130601
0,13,>2,0,1,130602
0,13,1,0,1,130603
0,13,1,0,1,130604
0,13,1,0,1,130605
0,13,1,0,1,130606
0,13,1,0,1,130607
0,13,1,0,1,130608
4,13,1,99,2,130609
4,13,1,0,2,130610
3,13,1,0,2,130611
0,13,1,99,3,130612
0,13,1,198,4,130613
0,13,1,99,4,130614
0,13,1,0,4,130615
0,13,1,99,4,130616
0,13,1,100,4,130617
0,13,1,0,4,130618
0,13,1,99,5,130619
0,13,1,0,5,130620
0,13,1,0,5,130621
0,13,1,99,5,130622
0,13,1,99,6,130623
0,13,1,0,6,130624
0,13,1,0,6,130625
0,13,1,0,6,130626
0,13,1,0,6,130627
4,13,1,0,6,130628
4,13,1,0,7,130629
0,13,1,0,7,130630
0,13,1,0,7,130631
0,13,2,0,7,130632
0,13,1,99,7,130633
0,13,1,0,7,130634
0,13,1,0,7,130635
0,13,1,0,7,130636
0,13,1,0,1,130637
0,13,1,99,1,130638
4,13,1,0,3,130639
0,13,2,0,3,130640
4,13,1,0,4,130642
0,13,1,0,4,130643
0,13,1,0,5,130644
0,13,1,0,5,130645
0,13,1,0,5,130646
0,13,1,0,5,130647
0,13,1,99,5,130648
0,13,1,99,7,130649
4,13,1,0,7,130650
3,13,1,0,7,130651
3,13,2,0,7,130652
0,13,1,0,7,130653
3,13,1,0,1,130654
0,13,>2,0,1,130655
0,13,1,0,2,130656
0,13,1,0,3,130657
0,13,1,0,3,130658
0,13,1,0,3,130659
0,13,1,0,3,130660
0,13,1,0,3,130661
0,13,1,0,4,130662
0,13,1,0,4,130663
0,13,1,0,4,130664
0,13,1,0,5,130665
0,13,1,0,5,130666
4,13,2,198,6,130667
3,13,1,0,6,130668
0,13,1,0,6,130669
0,13,2,98,6,130670
0,13,1,0,7,130671
0,13,1,0,7,130672
0,13,1,0,7,130673
0,13,1,0,7,130674
4,13,1,99,7,130675
0,13,1,0,1,130676
0,13,1,99,1,130677
0,13,1,0,1,130678
0,13,1,99,2,130679
0,13,1,0,3,130680
0,13,1,0,3,130681
0,13,1,0,3,130682
0,13,1,0,3,130683
0,13,1,12,3,130684
0,13,1,99,3,130685
0,13,1,0,4,130686
0,13,1,98,5,130688
0,13,1,99,4,130689
0,13,1,0,5,130690
0,13,1,6,6,130691
0,13,1,0,6,130692
4,13,1,0,6,130693
3,13,1,0,7,130694
0,13,1,0,7,130695
0,13,1,0,7,130696
0,13,1,0,1,130697
0,13,1,99,1,130698
0,13,1,0,2,130699
0,13,1,0,2,130700
0,13,1,0,3,130701
0,13,1,0,3,130702
0,13,1,0,3,130703
0,13,1,99,3,130704
0,13,1,0,4,130705
0,13,1,99,4,130706
0,13,1,0,5,130707
0,13,1,99,5,130708
0,13,1,0,6,130709
0,13,1,0,6,130710
0,13,1,0,6,130711
0,13,1,0,7,130712
0,13,1,0,7,130713
0,13,1,0,7,130714
3,13,2,0,7,130715
0,13,1,0,7,130716
0,13,1,0,7,130717
0,13,1,0,1,130718
0,13,1,0,1,130719
0,13,1,0,1,130720
0,13,1,0,1,130721
9,13,1,0,1,130722
3,13,>2,99,1,130723
0,13,1,0,3,130724
0,13,1,0,3,130725
0,13,1,0,4,130726
0,13,1,0,4,130727
0,13,1,0,4,130728
3,13,1,0,4,130729
0,13,1,0,5,130730
0,13,1,0,5,130731
0,13,1,99,6,130732
0,13,1,99,6,130733
0,13,1,0,6,130734
0,13,1,99,6,130735
0,13,1,0,4,130736
0,13,1,0,4,130737
0,13,1,0,6,130738
0,13,1,99,3,130739
0,13,1,0,7,130740
0,13,1,99,7,130741
0,13,1,0,7,130742
0,13,2,17,1,130743
0,13,1,0,1,130744
3,13,1,0,1,130745
0,13,2,0,1,130746
0,13,1,0,3,130747
0,13,1,99,3,130748
0,13,1,0,3,130749
4,13,1,0,3,130750
0,13,1,0,5,130751
4,13,1,0,5,130752
9,13,1,93,5,130753
0,13,1,0,5,130754
0,13,1,99,6,130755
0,13,1,0,6,130756
3,13,1,99,6,130757
0,13,1,0,6,130758
5,13,1,0,6,130759
0,13,1,198,7,130760
0,13,1,0,7,130761
3,13,1,0,7,130762
0,13,1,0,7,130763
5,13,1,0,1,130764
2,13,2,0,1,130765
4,13,1,1,1,130766
0,13,1,0,1,130767
9,13,1,0,2,130768
0,13,1,0,2,130769
0,13,1,99,2,130770
0,13,1,99,3,130771
0,13,1,0,3,130772
4,13,1,99,3,130773
0,13,1,0,4,130774
0,13,1,0,4,130775
0,13,1,0,4,130776
8,13,1,16,5,130777
0,13,1,99,6,130778
0,13,1,0,6,130779
0,13,1,0,6,130780
4,13,1,0,6,130781
0,13,1,0,7,130782
4,13,1,0,7,130783
3,13,1,0,7,130784
0,13,1,99,7,130785
0,13,1,0,7,130786
0,13,1,99,1,130787
0,13,1,0,7,130788
0,13,1,0,4,130789
9,13,1,99,1,130790
4,13,1,0,2,130791
0,13,1,0,2,130792
0,13,1,0,2,130793
9,13,1,99,2,130794
0,13,1,0,3,130795
4,13,1,0,3,130796
0,13,1,0,3,130797
0,13,1,0,3,130798
0,13,2,99,3,130799
0,13,1,0,4,130800
4,13,1,0,5,130801
0,13,1,0,5,130802
0,13,1,0,5,130803
3,13,1,0,6,130804
0,13,1,0,6,130805
9,13,1,99,7,130806
0,13,1,0,7,130807
0,13,1,98,7,130808
0,13,1,0,7,130809
9,13,1,0,1,130810
0,13,1,0,1,130811
0,13,1,0,1,130812
0,13,1,99,1,130813
0,13,1,0,1,130814
0,13,1,0,1,130815
0,13,2,99,2,130816
0,13,1,0,2,130817
0,13,1,99,2,130818
0,13,1,0,2,130819
0,13,2,0,3,130820
0,13,1,0,3,130821
0,13,1,99,3,130822
27,13,1,297,4,130823
3,13,1,0,5,130824
0,13,1,0,5,130825
0,13,1,0,5,130826
0,13,1,99,5,130827
0,13,1,0,6,130828
0,13,>2,198,7,130829
3,13,1,0,7,130830
4,13,1,0,7,130831
4,13,1,0,1,130832
0,13,1,0,1,130833
0,13,1,0,1,130834
4,13,1,0,1,130835
0,13,1,0,1,130836
0,13,1,0,2,130837
0,13,1,0,3,130838
0,13,1,0,3,130839
0,13,1,0,3,130840
0,13,1,0,4,130841
0,13,1,0,4,130842
4,13,1,0,4,130843
0,13,1,0,5,130844
0,13,1,0,5,130845
0,13,1,0,5,130846
0,13,1,0,6,130847
0,13,1,99,6,130848
3,13,>2,99,6,130849
0,13,1,0,6,130850
0,13,1,0,6,130851
0,13,1,12,6,130852
0,13,1,5,6,130853
4,13,1,5,7,130854
0,13,1,99,7,130855
0,13,1,0,7,130856
0,13,1,0,1,130857
3,13,1,0,1,130858
0,13,1,0,1,130859
0,13,1,0,2,130860
0,13,1,0,2,130861
5,13,1,0,2,130862
9,13,1,99,2,130863
0,13,1,99,2,130864
0,13,1,0,2,130865
0,13,1,0,2,130866
0,13,1,0,2,130867
0,13,1,0,3,130868
0,13,1,0,3,130869
0,13,1,0,3,130870
0,13,1,0,4,130871
4,13,1,0,4,130872
0,13,1,0,5,130873
0,13,1,0,5,130874
0,13,1,0,5,130875
0,13,1,0,5,130876
3,13,1,0,5,130877
4,13,1,0,5,130878
0,13,1,0,6,130879
0,13,1,0,6,130880
0,13,1,0,6,130881
4,13,1,0,6,130882
0,13,1,0,6,130883
4,13,2,0,7,130884
0,13,1,99,7,130885
3,13,1,99,7,130886
4,13,1,98,1,130887
0,13,1,0,1,130888
0,13,1,92,1,130889
0,13,1,0,1,130890
0,13,1,0,1,130891
0,13,1,0,1,130892
0,13,1,0,2,130893
0,13,1,0,2,130894
0,13,2,0,2,130895
0,13,1,3,2,130896
0,13,1,1,2,130897
0,13,1,0,3,130898
0,13,1,0,3,130899
4,13,1,99,3,130900
0,13,1,0,4,130901
0,13,1,0,3,130902
0,13,1,0,3,130903
4,13,1,0,3,130904
0,13,1,0,4,130905
0,13,1,0,4,130906
0,13,1,0,4,130907
0,13,1,0,5,130908
0,13,1,0,5,130909
0,13,1,0,5,130910
0,13,1,0,6,130911
0,13,1,0,6,130912
0,13,1,0,6,130913
0,13,1,0,6,130914
0,13,1,0,6,130915
0,13,1,0,7,130916
0,13,1,0,7,130917
3,13,1,0,7,130918
0,13,1,0,7,130919
9,13,1,99,1,130920
0,13,1,0,1,130921
0,13,1,0,1,130922
0,13,1,0,1,130923
0,13,1,0,1,130924
0,13,1,0,2,130925
0,13,1,0,3,130926
0,13,1,0,3,130927
0,13,1,0,3,130928
0,13,1,0,3,130929
0,13,1,0,4,130930
0,13,1,0,4,130931
4,13,1,0,5,130932
3,13,2,0,5,130933
0,13,1,0,5,130934
0,13,1,0,5,130935
0,13,1,0,5,130936
0,13,2,0,6,130937
0,13,1,0,6,130938
4,13,1,0,6,130939
0,13,1,0,7,130940
3,13,2,0,7,130941
0,13,1,0,7,130942
4,13,1,0,7,130943
0,13,1,0,7,130944
4,13,1,0,7,130945
0,13,1,0,7,130946
4,13,1,0,7,130947
4,13,1,0,7,130948
0,13,1,0,7,130949
9,13,1,99,7,130950
4,13,1,0,1,130951
0,13,1,6,1,130952
0,13,1,0,1,130953
0,13,1,0,2,130954
0,13,1,0,2,130955
4,13,1,0,2,130956
0,13,1,0,2,130957
9,13,1,99,2,130958
0,13,1,0,2,130959
0,13,1,0,2,130960
3,13,2,0,2,130961
0,13,1,0,4,130962
4,13,1,0,4,130963
0,13,1,0,4,130964
4,13,1,0,4,130965
0,13,1,99,2,130966
4,13,1,99,5,130967
0,13,1,0,5,130968
0,13,1,0,5,130969
0,13,1,0,5,130970
4,13,2,0,5,130971
0,13,1,0,6,130972
4,13,1,0,6,130973
0,13,1,0,7,130974
0,13,1,0,7,130975
0,13,1,0,1,130976
2,13,1,0,1,130977
0,13,1,99,1,130978
4,13,1,0,2,130979
0,13,1,0,2,130980
3,13,1,0,2,130981
0,13,1,0,2,130982
0,13,1,99,2,130983
0,13,1,0,2,130984
0,13,1,0,3,130985
0,13,1,99,3,130986
0,13,1,0,3,130987
0,13,1,0,3,130988
0,13,1,99,3,130989
0,13,1,0,4,130990
0,13,1,0,4,130991
0,13,1,0,4,130992
0,13,1,0,5,130993
0,13,1,0,5,130994
0,13,1,0,5,130995
0,13,1,0,6,130996
0,13,1,0,7,130997
0,13,1,0,7,130998
0,13,1,0,7,130999
0,13,1,0,7,131000
4,13,1,0,7,131001
0,13,1,0,1,131002
0,13,1,99,1,131003
0,13,1,0,1,131004
0,13,1,99,1,131005
0,13,1,0,1,131006
4,13,1,0,1,131007
0,13,1,0,1,131008
4,13,1,0,1,131009
0,13,1,0,2,131010
0,13,1,0,2,131011
0,13,1,0,3,131012
0,13,1,0,4,131013
0,13,1,3,4,131014
0,13,2,99,5,131015
3,13,1,0,5,131016
4,13,1,99,5,131017
0,13,1,0,5,131018
0,13,1,7,5,131019
0,13,1,0,5,131020
0,13,1,0,6,131021
0,13,1,0,6,131022
4,13,1,0,7,131023
0,13,1,0,7,131024
0,13,1,99,7,131025
4,13,1,0,3,131026
0,13,1,0,4,131027
0,13,1,0,6,131028
0,13,1,0,7,131029
0,13,1,0,1,131030
0,13,1,7,2,131031
0,13,1,0,2,131032
3,13,1,0,2,131033
0,13,1,0,3,131034
4,13,1,0,3,131035
0,13,1,0,3,131036
0,13,1,0,3,131037
0,13,1,12,3,131038
4,13,1,0,4,131039
0,13,1,0,4,131040
0,13,1,0,4,131041
0,13,1,0,5,131042
4,13,1,0,5,131043
4,13,1,99,5,131044
0,13,1,99,5,131045
0,13,1,0,5,131046
0,13,1,0,5,131047
0,13,1,0,6,131048
0,13,1,0,6,131049
0,13,1,0,7,131050
0,13,1,0,7,131051
0,13,1,99,7,131052
0,13,1,99,7,131053
0,13,1,99,7,131054
4,13,1,99,1,131055
0,13,1,0,1,131056
3,13,1,0,1,131057
3,13,1,0,1,131058
0,13,1,0,1,131059
0,13,1,0,2,131060
0,13,1,0,2,131061
9,13,1,99,2,131062
0,13,1,0,3,131063
0,13,1,0,3,131064
3,13,1,0,3,131065
0,13,1,0,3,131066
0,13,1,0,3,131067
4,13,2,0,4,131068
0,13,1,0,4,131069
0,13,2,0,5,131070
0,13,1,0,5,131071
0,13,1,0,5,131072
0,13,1,0,5,131073
0,13,1,0,6,131074
0,13,1,93,6,131075
0,13,1,0,6,131076
0,13,2,0,6,131077
0,13,1,0,6,131078
0,13,1,99,6,131079
0,13,1,99,6,131080
0,13,1,0,6,131081
0,13,1,0,7,131082
3,13,1,0,7,131083
0,13,1,0,7,131084
0,13,1,0,7,131085
0,13,1,0,7,131086
